Product Name,Original Price,Discounted Price
CARD MÀN HÌNH MSI GEFORCE RTX 4070 SUPER GAMING X SLIM 12G,21.990.000Đ,19.900.000Đ
CARD MÀN HÌNH ASROCK RX 6500 XT PHANTOM GAMING D 4GB OC,4.990.000Đ,3.700.000Đ
CARD MÀN HÌNH GIGABYTE RTX 4080 SUPER GAMING OC 16G,37.990.000Đ,35.490.000Đ
CARD MÀN HÌNH OCPC RTX 2070 SUPER 8G 256BIT,7.590.000Đ,6.650.000Đ
CARD MÀN HÌNH GALAX GEFORCE RTX 4070 TI SUPER EX GAMER BLACK 1-CLICK OC 16GB,26.900.000Đ,24.900.000Đ
CARD MÀN HÌNH ASUS ROG STRIX RTX 4070 TI SUPER 16GB GDDR6X OC EDITION,32.990.000Đ,30.900.000Đ
CARD MÀN HÌNH COLORFUL RTX 3050 NB DUO 6GB-V,5.290.000Đ,4.990.000Đ
CARD MÀN HÌNH OCPC RTX 3060 12GB GDDR6,8.190.000Đ,7.500.000Đ
CARD MÀN HÌNH ASUS TUF GAMING RTX 4070 TI SUPER 16GB GDDR6X,29.990.000Đ,25.790.000Đ
CARD MÀN HÌNH COLORFUL GEFORCE GTX 1650 NB 4GD6-V,4.200.000Đ,3.795.000Đ
VGA COLORFUL GEFORCE RTX 4070 NB EX-V 12GB DDR6X 3 FAN,22.230.000Đ,15.590.000Đ
CARD MÀN HÌNH ASUS TUF GAMING GEFORCE RTX 4070 TI 12GB GDDR6X,29.900.000Đ,22.500.000Đ
CARD MÀN HÌNH GALAX GEFORCE RTX 4070 12G 1-CLICK OC 2X,15.990.000Đ,14.990.000Đ
CARD MÀN HÌNH GIGABYTE RTX 4070 SUPER EAGLE OC 12G,22.290.000Đ,20.990.000Đ
CARD MÀN HÌNH ASUS PRIME GEFORCE RTX 4070 SUPER 12GB GDDR6X OC EDITION,22.890.000Đ,20.490.000Đ
CARD MÀN HÌNH MSI RTX 4070 GAMING X TRIO 12GB,20.490.000Đ,18.790.000Đ
CARD MÀN HÌNH MSI GEFORCE RTX 4070 VENTUS 2X E 12G OC,17.470.000Đ,16.490.000Đ
CARD MÀN HÌNH ASUS DUAL GEFORCE RTX 4070 OC 12GB GDDR6X,20.460.000Đ,17.190.000Đ
CARD MÀN HÌNH COLORFUL IGAME GEFORCE RTX 4070 ULTRA W OC V2-V,21.670.000Đ,16.990.000Đ
CARD MÀN HÌNH MSI GEFORCE RTX 4090 GAMING X TRIO 24G,58.900.000Đ,56.900.000Đ
CARD MÀN HÌNH MSI GEFORCE RTX 4070 GAMING X SLIM WHITE 12G,21.000.000Đ,19.390.000Đ
CARD MÀN HÌNH COLORFUL GEFORCE RTX 4090 NB EX-V,59.800.000Đ,56.990.000Đ
CARD MÀN HÌNH INTEL ARC A750 8GB - GDDR6,7.990.000Đ,6.250.000Đ
CARD MÀN HÌNH MSI GEFORCE RTX 4060 TI GAMING X SLIM WHITE 16G,16.290.000Đ,15.300.000Đ
CARD MÀN HÌNH GALAX GTX 1650 EX (1-CLICK OC) 4GB GDDR6 BLACK,4.190.000Đ,3.790.000Đ
CARD MÀN HÌNH ASUS TUF RTX 4070 TI SUPER 16GB GDDR6X WHITE OC EDITION,31.590.000Đ,27.290.000Đ
CARD MÀN HÌNH GIGABYTE GEFORCE RTX 4060 TI WINDFORCE OC 8G,12.990.000Đ,12.450.000Đ
CARD MÀN HÌNH  ZOTAC GAMING GEFORCE RTX 4060 8GB TWIN EDGE OC WHITE EDITION,9.590.000Đ,8.190.000Đ
CARD MÀN HÌNH COLORFUL IGAME GEFORCE RTX 4070 SUPER ADVANCED OC 12GB-V,22.900.000Đ,21.100.000Đ
CARD MÀN HÌNH GIGABYTE GEFORCE RTX™ 4060 EAGLE OC 8GB,10.490.000Đ,9.650.000Đ
CARD MÀN HÌNH ASUS ROG STRIX GEFORCE RTX 4090 OC WHITE EDITION 24GB GDDR6X,69.000.000Đ,61.900.000Đ
CARD MÀN HÌNH MSI GEFORCE RTX 4070 TI SUPER 16G GAMING X SLIM WHITE,28.990.000Đ,26.900.000Đ
CARD MÀN HÌNH ASUS DUAL RTX 4070 SUPER WHITE OC EDITION 12GB GDDR6X,23.990.000Đ,21.220.000Đ
